Block Address with Zip,Crime Count,SafetyScore,ZipCode,block,street,lat,lng
"0 BLOCK  SALINA RD, 02122",2,100.0,2122,0,SALINA RD,42.2915825,-71.04879150000001
"0 BLOCK  SALISBURY PARK, 02122",2,100.0,2122,0,SALISBURY PARK,42.2994925,-71.0592448
"0 BLOCK  SALMAN ST, 02132",6,64.738430583501,2132,0,SALMAN ST,42.266535,-71.1655385
"0 BLOCK  SALUTATION ST, 02109",3,84.40643863179075,2109,0,SALUTATION ST,42.3660597,-71.05281029999999
"0 BLOCK  SAMMETT AVE, 02131",4,75.85513078470825,2131,0,SAMMETT AVE,42.2859082,-71.1163729
"0 BLOCK  SAMOSET ST, 02124",6,64.738430583501,2124,0,SAMOSET ST,42.2922107,-71.0650339
"0 BLOCK  SAMUEL MORSE WAY, 02129",10,50.93896713615024,2129,0,SAMUEL MORSE WAY,42.3772181,-71.0550564
"0 BLOCK  SAMUEL MORSE, 02129",2,100.0,2129,0,SAMUEL MORSE,42.3772181,-71.0550564
"0 BLOCK  SAN JUAN ST, 02118",21,32.14285714285714,2118,0,SAN JUAN ST,42.3410803,-71.0729949
"0 BLOCK  SANBORN AVE, 02132",6,64.738430583501,2132,0,SANBORN AVE,42.2797495,-71.16328930000002
"0 BLOCK  SANDERSON PL, 02135",6,64.738430583501,2135,0,SANDERSON PL,42.3552839,-71.15122939999999
"0 BLOCK  SANDPIPER LN, 02124",15,39.87256874580818,2124,0,SANDPIPER LN,42.2920218,-71.0934504
"0 BLOCK  SANFORD ST, 02126",13,44.26559356136821,2126,0,SANFORD ST,42.2741632,-71.0707371
"0 BLOCK  SANFORD ST, 02136",2,100.0,2136,0,SANFORD ST,42.24231049999999,-71.1407162
"0 BLOCK  SANGER ST, 02127",4,75.85513078470825,2127,0,SANGER ST,42.3321584,-71.0419979
"0 BLOCK  SANTUIT ST, 02124",14,42.25352112676056,2124,0,SANTUIT ST,42.2909888,-71.063937
"0 BLOCK  SARANAC ST, 02122",4,75.85513078470825,2122,0,SARANAC ST,42.2844825,-71.054996
"0 BLOCK  SARATOGA ST, 02128",23,30.14755197853789,2128,0,SARATOGA ST,42.3757192,-71.0391758
"0 BLOCK  SARGENT ST, 02125",13,44.26559356136821,2125,0,SARGENT ST,42.3173569,-71.074231
"0 BLOCK  SAUNDERS ST, 02134",10,50.93896713615024,2134,0,SAUNDERS ST,42.3521028,-71.141609
"0 BLOCK  SAVANNAH AVE, 02126",8,56.87458081824279,2126,0,SAVANNAH AVE,42.27692709999999,-71.09778829999999
"0 BLOCK  SAVIN HILL AVE, 02125",51,13.363514419852452,2125,0,SAVIN HILL AVE,42.3127936,-71.0588561
"0 BLOCK  SAVIN ST, 02119",34,20.875251509054326,2119,0,SAVIN ST,42.317598,-71.0818319
"0 BLOCK  SAVIN, 02119",2,100.0,2119,0,SAVIN,42.317598,-71.0818319
"0 BLOCK  SAWYER AVE, 02125",43,16.297786720321927,2125,0,SAWYER AVE,42.31265820000001,-71.05891629999999
"0 BLOCK  SAWYER TER, 02134",6,64.738430583501,2134,0,SAWYER TER,42.3543588,-71.1251644
"0 BLOCK  SAXTON ST, 02125",28,25.16767270288397,2125,0,SAXTON ST,42.3125165,-71.0550533
"0 BLOCK  SAYBROOK ST, 02135",7,60.39570757880617,2135,0,SAYBROOK ST,42.35504299999999,-71.1498026
"0 BLOCK  SAYWARD ST, 02125",9,53.923541247484906,2125,0,SAYWARD ST,42.3137779,-71.0679312
"0 BLOCK  SCHILLER ST, 02130",6,64.738430583501,2130,0,SCHILLER ST,42.3259756,-71.1050475
"0 BLOCK  SCHIRMER RD, 02132",4,75.85513078470825,2132,0,SCHIRMER RD,42.292458,-71.14907819999999
"0 BLOCK  SCHOOL ST PL, 02119",5,70.03688799463448,2119,0,SCHOOL ST PL,42.3137274,-71.0970392
"0 BLOCK  SCHOOL ST, 02108",149,2.280348759221995,2108,0,SCHOOL ST,42.3573472,-71.0583949
"0 BLOCK  SCHOOL ST, 02119",62,10.060362173038229,2119,0,SCHOOL ST,42.3125341,-71.0962669
"0 BLOCK  SCHOOL ST, 02124",32,22.31723675385648,2124,0,SCHOOL ST,42.2965036,-71.0725075
"0 BLOCK  SCHOOL ST, 02129",12,46.12676056338029,2129,0,SCHOOL ST,42.3767344,-71.0657505
"0 BLOCK  SCHOOL ST, 02135",10,50.93896713615024,2135,0,SCHOOL ST,42.3601804,-71.1419341
"0 BLOCK  SCHROEDER PLAZA, 02120",15,39.87256874580818,2120,0,SCHROEDER PLAZA,42.3338429,-71.0918339
"0 BLOCK  SCHROEDER PLZ, 02120",96,5.181086519114686,2120,0,SCHROEDER PLZ,42.3338429,-71.0918339
"0 BLOCK  SCHUYLER ST, 02121",33,21.5962441314554,2121,0,SCHUYLER ST,42.3074375,-71.08415959999999
"0 BLOCK  SCIENCE PARK, 02114",6,64.738430583501,2114,0,SCIENCE PARK,42.367303,-71.0698455
"0 BLOCK  SCOTIA ST, 02115",16,38.43058350100603,2115,0,SCOTIA ST,42.3469738,-71.08650999999999
"0 BLOCK  SCOTT PL, 02127",2,100.0,2127,0,SCOTT PL,42.3343445,-71.0318102
"0 BLOCK  SCOTTFIELD RD, 02134",6,64.738430583501,2134,0,SCOTTFIELD RD,42.3479829,-71.1366141
"0 BLOCK  SEA VIEW AVE, 02128",2,100.0,2128,0,SEA VIEW AVE,42.3901887,-71.0039106
"0 BLOCK  SEA VIEW TER, 02125",3,84.40643863179075,2125,0,SEA VIEW TER,42.3126065,-71.0501745
"0 BLOCK  SEABORN ST, 02124",2,100.0,2124,0,SEABORN ST,42.292176,-71.0690532
"0 BLOCK  SEAPORT BLVD, 02210",352,0.5700871898055015,2210,0,SEAPORT BLVD,42.3530924,-71.0481889
"0 BLOCK  SEAPORT BOULEVARD, 02210",14,42.25352112676056,2210,0,SEAPORT BOULEVARD,42.3530924,-71.0481889
"0 BLOCK  SEAPORT LN, 02210",2,100.0,2210,0,SEAPORT LN,42.3490738,-71.0411719
"0 BLOCK  SEARLE RD, 02132",6,64.738430583501,2132,0,SEARLE RD,42.2751616,-71.1461482
"0 BLOCK  SEATTLE ST, 02134",12,46.12676056338029,2134,0,SEATTLE ST,42.3588173,-71.1241526
"0 BLOCK  SEAVER ST, 02121",78,7.176391683433936,2121,0,SEAVER ST,42.3132274,-71.0942407
"0 BLOCK  SEAVERNS AVE, 02130",30,23.725687458081826,2130,0,SEAVERNS AVE,42.3124239,-71.1140779
"0 BLOCK  SECOND AVE, 02129",2,100.0,2129,0,SECOND AVE,42.3735142,-71.0575831
"0 BLOCK  SECOND NEW WAY, 02136",5,70.03688799463448,2136,0,SECOND NEW WAY,42.2544141,-71.1194392
"0 BLOCK  SEDALIA RD, 02124",3,84.40643863179075,2124,0,SEDALIA RD,42.2854385,-71.0570125
"0 BLOCK  SEDGWICK ST, 02130",8,56.87458081824279,2130,0,SEDGWICK ST,42.3084834,-71.1155544
"0 BLOCK  SEFTON ST, 02126",4,75.85513078470825,2126,0,SEFTON ST,42.2707396,-71.1061233
"0 BLOCK  SELDEN ST, 02124",49,14.000670690811534,2124,0,SELDEN ST,42.2818169,-71.0760222
"0 BLOCK  SELKIRK RD, 02135",13,44.26559356136821,2135,0,SELKIRK RD,42.3394492,-71.1471178
"0 BLOCK  SELWYN ST, 02131",4,75.85513078470825,2131,0,SELWYN ST,42.29281,-71.1333649
"0 BLOCK  SEMINARY ST, 02129",2,100.0,2129,0,SEMINARY ST,42.3751711,-71.0649157
"0 BLOCK  SEMINOLE ST, 02126",5,70.03688799463448,2126,0,SEMINOLE ST,42.272827,-71.1081397
"0 BLOCK  SEMONT RD, 02124",22,31.15358819584172,2124,0,SEMONT RD,42.2905729,-71.0629646
"0 BLOCK  SENATOR BOLLING CIR, 02124",27,25.93896713615024,2124,0,SENATOR BOLLING CIR,42.2918268,-71.0913188
"0 BLOCK  SENDERS CT, 02136",4,75.85513078470825,2136,0,SENDERS CT,42.2507181,-71.1425629
"0 BLOCK  SEWALL ST, 02120",5,70.03688799463448,2120,0,SEWALL ST,42.3309625,-71.0983494
"0 BLOCK  SEXTON CT, 02125",4,75.85513078470825,2125,0,SEXTON CT,42.3219602,-71.06119989999999
"0 BLOCK  SEYMOUR ST, 02131",25,27.90073775989269,2131,0,SEYMOUR ST,42.280909,-71.1235421
"0 BLOCK  SHABAZZ WAY, 02119",12,46.12676056338029,2119,0,SHABAZZ WAY,42.3300896,-71.08181929999999
"0 BLOCK  SHAFTER ST, 02121",25,27.90073775989269,2121,0,SHAFTER ST,42.2981924,-71.0768801
"0 BLOCK  SHANDON RD, 02124",73,7.947686116700203,2124,0,SHANDON RD,42.2951583,-71.0899622
"0 BLOCK  SHANDON ROAD, 02124",3,84.40643863179075,2124,0,SHANDON ROAD,42.2951583,-71.0899622
"0 BLOCK  SHANLEY ST, 02135",6,64.738430583501,2135,0,SHANLEY ST,42.3490533,-71.1580015
"0 BLOCK  SHANNON ST, 02135",21,32.14285714285714,2135,0,SHANNON ST,42.3474662,-71.14905019999999
"0 BLOCK  SHATTUCK ST, 02115",9,53.923541247484906,2115,0,SHATTUCK ST,42.3353581,-71.1044398
"0 BLOCK  SHAW ST, 02132",6,64.738430583501,2132,0,SHAW ST,42.2758502,-71.15102689999999
"0 BLOCK  SHAWMUT AVE, 02116",2,100.0,2116,0,SHAWMUT AVE,42.3486342,-71.0655341
"0 BLOCK  SHAWMUT ST, 02116",2,100.0,2116,0,SHAWMUT ST,42.3501856,-71.06822799999999
"0 BLOCK  SHEAFE ST, 02113",17,37.156270959087855,2113,0,SHEAFE ST,42.3659469,-71.0551922
"0 BLOCK  SHEFFIELD RD, 02131",6,64.738430583501,2131,0,SHEFFIELD RD,42.2896766,-71.1334754
"0 BLOCK  SHELBY ST, 02128",26,26.86116700201208,2128,0,SHELBY ST,42.3813337,-71.02817999999999
"0 BLOCK  SHEPARD ST, 02135",9,53.923541247484906,2135,0,SHEPARD ST,42.34814799999999,-71.1497768
"0 BLOCK  SHEPHERD AVE, 02120",5,70.03688799463448,2120,0,SHEPHERD AVE,42.3330257,-71.10888729999999
"0 BLOCK  SHEPTON ST, 02124",28,25.16767270288397,2124,0,SHEPTON ST,42.2894462,-71.0632846
"0 BLOCK  SHERBROOK ST, 02132",9,53.923541247484906,2132,0,SHERBROOK ST,42.2851665,-71.16308339999999
"0 BLOCK  SHERIDAN ST, 02130",14,42.25352112676056,2130,0,SHERIDAN ST,42.3221342,-71.1092086
"0 BLOCK  SHERMAN RD, 02467",10,50.93896713615024,2467,0,SHERMAN RD,42.2966347,-71.1575628
"0 BLOCK  SHERMAN ST, 02119",4,75.85513078470825,2119,0,SHERMAN ST,42.3218961,-71.0829059
"0 BLOCK  SHERMAN ST, 02129",8,56.87458081824279,2129,0,SHERMAN ST,42.3867106,-71.0766526
"0 BLOCK  SHERRIN ST, 02136",5,70.03688799463448,2136,0,SHERRIN ST,42.2717196,-71.1241823
"0 BLOCK  SHERWOOD ST, 02131",9,53.923541247484906,2131,0,SHERWOOD ST,42.2831647,-71.1238425
"0 BLOCK  SHETLAND ST, 02119",40,17.739771965124074,2119,0,SHETLAND ST,42.3246052,-71.06873139999999
"0 BLOCK  SHIPWAY PL, 02129",5,70.03688799463448,2129,0,SHIPWAY PL,42.3786415,-71.0523233
"0 BLOCK  SHIRLEY ST, 02119",41,17.253521126760564,2119,0,SHIRLEY ST,42.3234837,-71.0730136
"0 BLOCK  SIDLAW RD, 02135",11,48.52448021462106,2135,0,SIDLAW RD,42.3395096,-71.152256
"0 BLOCK  SIDLEY RD, 02132",3,84.40643863179075,2132,0,SIDLEY RD,42.2902044,-71.1475138
"0 BLOCK  SIERRA RD, 02136",29,24.463447350771293,2136,0,SIERRA RD,42.23586359999999,-71.12648
"0 BLOCK  SIERRA ROAD, 02136",3,84.40643863179075,2136,0,SIERRA ROAD,42.23586359999999,-71.12648
"0 BLOCK  SIERRA, 02136",2,100.0,2136,0,SIERRA,42.2527785,-71.1299976
"0 BLOCK  SIGOURNEY ST, 02130",6,64.738430583501,2130,0,SIGOURNEY ST,42.3090739,-71.1003297
"0 BLOCK  SILBER WAY, 02215",5,70.03688799463448,2215,0,SILBER WAY,42.3496966,-71.1008516
"0 BLOCK  SILLOWAY ST, 02122",7,60.39570757880617,2122,0,SILLOWAY ST,42.2956271,-71.06220859999999
"0 BLOCK  SILLOWAY ST, 02124",2,100.0,2124,0,SILLOWAY ST,42.2956271,-71.06220859999999
"0 BLOCK  SILVER ST, 02127",4,75.85513078470825,2127,0,SILVER ST,42.3421929,-71.0570764
"0 BLOCK  SILVIA CT, 02136",12,46.12676056338029,2136,0,SILVIA CT,42.256032,-71.1414752
"0 BLOCK  SIXTH ST, 02129",2,100.0,2129,0,SIXTH ST,42.3748847,-71.0546912
"0 BLOCK  SKYLINE DRIVE, 02184",2,100.0,2184,0,SKYLINE DRIVE,42.2326473,-70.98052419999999
"0 BLOCK  SLAYTON WAY, 02119",30,23.725687458081826,2119,0,SLAYTON WAY,42.3220621,-71.0976829
"0 BLOCK  SLAYTON, 02119",2,100.0,2119,0,SLAYTON,42.32182359999999,-71.08840359999999
"0 BLOCK  SLEEPER ST, 02210",82,6.606304493628434,2210,0,SLEEPER ST,42.351283,-71.0498356
"0 BLOCK  SLOCUM RD, 02130",2,100.0,2130,0,SLOCUM RD,42.3069625,-71.1277086
"0 BLOCK  SMITH CT, 02114",3,84.40643863179075,2114,0,SMITH CT,42.3599152,-71.0654787
"0 BLOCK  SMITH ST, 02120",56,11.45204560697518,2120,0,SMITH ST,42.3328305,-71.0969475
"0 BLOCK  SNELLING PL, 02113",5,70.03688799463448,2113,0,SNELLING PL,42.3665868,-71.05506559999999
"0 BLOCK  SNOW HILL ST, 02113",19,34.607645875251514,2113,0,SNOW HILL ST,42.3658362,-71.0565075
"0 BLOCK  SNOW ST, 02135",13,44.26559356136821,2135,0,SNOW ST,42.3470315,-71.1483502
"0 BLOCK  SNOWDEN WAY, 02124",4,75.85513078470825,2124,0,SNOWDEN WAY,42.2916299,-71.0912708
"0 BLOCK  SOJOURNER TRURH, 02119",2,100.0,2119,0,SOJOURNER TRURH,42.32182359999999,-71.08840359999999
"0 BLOCK  SOJOURNER TRUTH COURT, 02120",2,100.0,2120,0,SOJOURNER TRUTH COURT,42.3345285,-71.08458019999999
"0 BLOCK  SOJOURNER TRUTH CT, 02120",14,42.25352112676056,2120,0,SOJOURNER TRUTH CT,42.3345285,-71.08458019999999
"0 BLOCK  SOLARIS RD, 02136",7,60.39570757880617,2136,0,SOLARIS RD,42.2430509,-71.1432758
"0 BLOCK  SOLDIERS FIELD PARK, 02163",3,84.40643863179075,2163,0,SOLDIERS FIELD PARK,42.3660019,-71.1200181
"0 BLOCK  SOLDIERS FIELD PL, 02135",31,22.98792756539235,2135,0,SOLDIERS FIELD PL,42.36022920000001,-71.1501115
"0 BLOCK  SOLEY ST, 02129",7,60.39570757880617,2129,0,SOLEY ST,42.3738548,-71.06187
"0 BLOCK  SOMERSET ST, 02108",13,44.26559356136821,2108,0,SOMERSET ST,42.358289,-71.0614903
"0 BLOCK  SOMERSET ST, 02114",7,60.39570757880617,2114,0,SOMERSET ST,42.358289,-71.0614903
"0 BLOCK  SONOMA ST, 02121",46,15.006706908115364,2121,0,SONOMA ST,42.3089249,-71.08797969999999
"0 BLOCK  SOUTH POINT DR, 02125",30,23.725687458081826,2125,0,SOUTH POINT DR,42.3170959,-71.04007109999999
"0 BLOCK  SOUTH ST, 02111",16,38.43058350100603,2111,0,SOUTH ST,42.3512144,-71.0573298
"0 BLOCK  SOUTH ST, 02130",52,12.826961770623749,2130,0,SOUTH ST,42.3097365,-71.1151431
"0 BLOCK  SOUTH ST, 02135",14,42.25352112676056,2135,0,SOUTH ST,42.3402406,-71.1557267
"0 BLOCK  SOUTHAMPTON ST, 02118",100,4.81220657276995,2118,0,SOUTHAMPTON ST,42.3326283,-71.0720207
"0 BLOCK  SOUTHBOURNE RD, 02130",13,44.26559356136821,2130,0,SOUTHBOURNE RD,42.2898666,-71.1181223
"0 BLOCK  SOUTHBOURNE ROAD, 02130",2,100.0,2130,0,SOUTHBOURNE ROAD,42.2898666,-71.1181223
"0 BLOCK  SOUTHERN AVE, 02124",58,10.982562038900069,2124,0,SOUTHERN AVE,42.2909875,-71.07167729999999
"0 BLOCK  SOUTHMERE RD, 02126",2,100.0,2126,0,SOUTHMERE RD,42.27087330000001,-71.08489700000001
"0 BLOCK  SOUTHWICK ST, 02122",3,84.40643863179075,2122,0,SOUTHWICK ST,42.2912989,-71.0494263
"0 BLOCK  SOUTHWOOD ST, 02119",10,50.93896713615024,2119,0,SOUTHWOOD ST,42.3177349,-71.07794249999999
"0 BLOCK  SPALDING ST, 02130",6,64.738430583501,2130,0,SPALDING ST,42.3036411,-71.11468289999999
"0 BLOCK  SPARHAWK ST, 02135",10,50.93896713615024,2135,0,SPARHAWK ST,42.3502052,-71.1481475
"0 BLOCK  SPARROW ST, 02132",9,53.923541247484906,2132,0,SPARROW ST,42.2739806,-71.1509844
"0 BLOCK  SPAULDING ST, 02122",4,75.85513078470825,2122,0,SPAULDING ST,42.2925792,-71.0541037
"0 BLOCK  SPEARE PL, 02115",2,100.0,2115,0,SPEARE PL,42.3410471,-71.0893601
"0 BLOCK  SPEEDWELL ST, 02122",45,15.325285043594905,2122,0,SPEEDWELL ST,42.303847,-71.0684334
"0 BLOCK  SPENCER ST, 02124",54,12.173038229376251,2124,0,SPENCER ST,42.2970784,-71.0770491
"0 BLOCK  SPICE ST, 02129",4,75.85513078470825,2129,0,SPICE ST,42.3833828,-71.07495999999999
"0 BLOCK  SPINNEY ST, 02132",2,100.0,2132,0,SPINNEY ST,42.2743141,-71.1489143
"0 BLOCK  SPOFFORD RD, 02134",4,75.85513078470825,2134,0,SPOFFORD RD,42.3501994,-71.1334828
"0 BLOCK  SPRAGUE ST, 02136",41,17.253521126760564,2136,0,SPRAGUE ST,42.2320974,-71.15873309999999
"0 BLOCK  SPRING GARDEN ST, 02125",15,39.87256874580818,2125,0,SPRING GARDEN ST,42.319031,-71.0532152
"0 BLOCK  SPRING LN, 02108",2,100.0,2108,0,SPRING LN,42.3575303,-71.05821300000001
"0 BLOCK  SPRING PARK AVE, 02130",22,31.15358819584172,2130,0,SPRING PARK AVE,42.3179111,-71.11276749999999
"0 BLOCK  SPRING ST, 02132",125,3.3031522468142227,2132,0,SPRING ST,42.2782233,-71.1600328
"0 BLOCK  SPRINGVALE AVE, 02132",3,84.40643863179075,2132,0,SPRINGVALE AVE,42.2772598,-71.164115
"0 BLOCK  SPRUCE ST, 02108",3,84.40643863179075,2108,0,SPRUCE ST,42.3572604,-71.06796109999999
"0 BLOCK  ST BOTOLPH ST, 02116",2,100.0,2116,0,ST BOTOLPH ST,42.3464142,-71.07895859999999
"0 BLOCK  ST EDWARD RD, 02128",2,100.0,2128,0,ST EDWARD RD,42.384155,-71.0037315
"0 BLOCK  STAFFORD ST, 02119",9,53.923541247484906,2119,0,STAFFORD ST,42.3223952,-71.0769153
"0 BLOCK  STANBRO ST, 02136",14,42.25352112676056,2136,0,STANBRO ST,42.2357221,-71.13331330000001
"0 BLOCK  STANDARD ST, 02126",29,24.463447350771293,2126,0,STANDARD ST,42.2717578,-71.0787047
"0 BLOCK  STANDARD, 02126",2,100.0,2126,0,STANDARD,42.2717578,-71.0787047
"0 BLOCK  STANDISH ST, 02124",60,10.46277665995976,2124,0,STANDISH ST,42.2965615,-71.07954959999999
"0 BLOCK  STANHOPE ST, 02116",12,46.12676056338029,2116,0,STANHOPE ST,42.3489315,-71.07227859999999
"0 BLOCK  STANIFORD ST, 02114",126,3.202548625083834,2114,0,STANIFORD ST,42.3612864,-71.06378409999999
"0 BLOCK  STANLEY ST, 02125",72,8.115358819584173,2125,0,STANLEY ST,42.3116147,-71.06784739999999
"0 BLOCK  STANTON ST, 02124",70,8.534540576794104,2124,0,STANTON ST,42.2854829,-71.08009659999999
"0 BLOCK  STANWOOD ST, 02121",36,19.634473507712947,2121,0,STANWOOD ST,42.3102892,-71.0816308
"0 BLOCK  STARBIRD AVE, 02131",9,53.923541247484906,2131,0,STARBIRD AVE,42.2853162,-71.1138485
"0 BLOCK  STARR KING CT, 02129",4,75.85513078470825,2129,0,STARR KING CT,42.37766939999999,-71.0557855
"0 BLOCK  STARR LN, 02130",3,84.40643863179075,2130,0,STARR LN,42.3129856,-71.1140329
"0 BLOCK  STATE ST, 02109",81,6.706908115358823,2109,0,STATE ST,42.3626112,-71.0988943
"0 BLOCK  STATE ST, 02203",14,42.25352112676056,2203,0,STATE ST,42.3588459,-71.0576748
"0 BLOCK  STATION ST, 02120",2,100.0,2120,0,STATION ST,42.3326011,-71.094689
"0 BLOCK  STEARNS RD, 02132",8,56.87458081824279,2132,0,STEARNS RD,42.2658092,-71.1529786
"0 BLOCK  STEDMAN ST, 02130",11,48.52448021462106,2130,0,STEDMAN ST,42.3052964,-71.10619090000002
"0 BLOCK  STELLA RD, 02131",3,84.40643863179075,2131,0,STELLA RD,42.2813064,-71.11881249999999
"0 BLOCK  STELLMAN RD, 02131",24,29.10798122065728,2131,0,STELLMAN RD,42.289694,-71.12463149999999
"0 BLOCK  STERLING SQUARE, 02127",2,100.0,2127,0,STERLING SQUARE,42.32655,-71.0551823
"0 BLOCK  STILLINGS ST, 02210",4,75.85513078470825,2210,0,STILLINGS ST,42.350584,-71.0472676
"0 BLOCK  STILLMAN ST, 02113",9,53.923541247484906,2113,0,STILLMAN ST,42.3636088,-71.0561158
"0 BLOCK  STIMSON RD, 02132",3,84.40643863179075,2132,0,STIMSON RD,42.2621775,-71.1595514
"0 BLOCK  STIMSON ST, 02132",9,53.923541247484906,2132,0,STIMSON ST,42.2596387,-71.15666379999999
"0 BLOCK  STOCKTON ST, 02124",53,12.45808182427901,2124,0,STOCKTON ST,42.282778,-71.0723733
"0 BLOCK  STOCKWELL ST, 02120",5,70.03688799463448,2120,0,STOCKWELL ST,42.3318679,-71.1067079
"0 BLOCK  STONE TER, 02124",8,56.87458081824279,2124,0,STONE TER,42.27914029999999,-71.0685718
"0 BLOCK  STONECREST RD, 02126",21,32.14285714285714,2126,0,STONECREST RD,42.275064,-71.1066311
"0 BLOCK  STONEHILL RD, 02136",3,84.40643863179075,2136,0,STONEHILL RD,42.2538002,-71.1404518
"0 BLOCK  STONEHOLM ST, 02115",18,35.798122065727696,2115,0,STONEHOLM ST,42.3458784,-71.08795429999999
"0 BLOCK  STONEHURST ST, 02122",38,18.661971830985912,2122,0,STONEHURST ST,42.3042216,-71.0684368
"0 BLOCK  STONLEY RD, 02130",12,46.12676056338029,2130,0,STONLEY RD,42.3041531,-71.1080573
"0 BLOCK  STORY ST, 02127",12,46.12676056338029,2127,0,STORY ST,42.3334839,-71.0438082
"0 BLOCK  STOUGHTON ST PL, 02125",2,100.0,2125,0,STOUGHTON ST PL,42.31594949999999,-71.0634398
"0 BLOCK  STOUGHTON ST, 02125",94,5.348759221998655,2125,0,STOUGHTON ST,42.316976,-71.0650435
"0 BLOCK  STOUGHTON, 02122",2,100.0,2122,0,STOUGHTON,42.29671460000001,-71.0527482
"0 BLOCK  STOW RD, 02126",5,70.03688799463448,2126,0,STOW RD,42.2789595,-71.0822044
"0 BLOCK  STRATFORD ST, 02132",7,60.39570757880617,2132,0,STRATFORD ST,42.2848407,-71.1528007
"0 BLOCK  STRATHCONA RD, 02121",19,34.607645875251514,2121,0,STRATHCONA RD,42.3049202,-71.0799212
"0 BLOCK  STRATHCONA ROAD, 02121",2,100.0,2121,0,STRATHCONA ROAD,42.3049202,-71.0799212
"0 BLOCK  STRATHMORE RD, 02135",46,15.006706908115364,2135,0,STRATHMORE RD,42.3360382,-71.1450273
"0 BLOCK  STRATHMORE ROAD, 02135",2,100.0,2135,0,STRATHMORE ROAD,42.3360382,-71.1450273
"0 BLOCK  STRATTON ST, 02124",72,8.115358819584173,2124,0,STRATTON ST,42.2911017,-71.0886391
"0 BLOCK  STUART ST, 02116",138,2.7498323272971192,2116,0,STUART ST,42.3508972,-71.0631155
"0 BLOCK  STURBRIDGE ST, 02126",10,50.93896713615024,2126,0,STURBRIDGE ST,42.2713249,-71.07384920000001
"0 BLOCK  STURGES RD, 02132",3,84.40643863179075,2132,0,STURGES RD,42.2809894,-71.155034
"0 BLOCK  STURTEVANT ST, 02122",3,84.40643863179075,2122,0,STURTEVANT ST,42.3000975,-71.0561852
"0 BLOCK  SUDAN ST, 02125",42,16.834339369550634,2125,0,SUDAN ST,42.3169111,-71.0566542
"0 BLOCK  SUDBURY ST, 02114",505,0.2515090543259601,2114,0,SUDBURY ST,42.3609914,-71.06122479999999
"0 BLOCK  SUDBURY ST, 02203",19,34.607645875251514,2203,0,SUDBURY ST,42.3609914,-71.06122479999999
"0 BLOCK  SULLIVAN SQ, 02129",2,100.0,2129,0,SULLIVAN SQ,42.37954089999999,-71.0646337
"0 BLOCK  SULLIVAN ST, 02129",13,44.26559356136821,2129,0,SULLIVAN ST,42.37795819999999,-71.0671854
"0 BLOCK  SUMMER ST, 02109",2,100.0,2109,0,SUMMER ST,42.3554523,-71.0598722
"0 BLOCK  SUMMER ST, 02110",362,0.5197853789403073,2110,0,SUMMER ST,42.3554523,-71.0598722
"0 BLOCK  SUMMER ST, 02111",39,18.242790073776,2111,0,SUMMER ST,42.3554523,-71.0598722
"0 BLOCK  SUMMER ST, 02129",3,84.40643863179075,2129,0,SUMMER ST,42.3773333,-71.0638716
"0 BLOCK  SUMMER ST, 02132",5,70.03688799463448,2132,0,SUMMER ST,42.2770793,-71.1631901
"0 BLOCK  SUMMER ST, 02136",43,16.297786720321927,2136,0,SUMMER ST,42.2563825,-71.1261136
"0 BLOCK  SUMMIT ST, 02136",10,50.93896713615024,2136,0,SUMMIT ST,42.2519638,-71.1097197
"0 BLOCK  SUMNER PARK, 02125",4,75.85513078470825,2125,0,SUMNER PARK,42.3166941,-71.0624411
"0 BLOCK  SUMNER SQ, 02125",18,35.798122065727696,2125,0,SUMNER SQ,42.3164084,-71.0625565
"0 BLOCK  SUMNER SQUARE, 02125",2,100.0,2125,0,SUMNER SQUARE,42.3164084,-71.0625565
"0 BLOCK  SUMNER ST, 02125",54,12.173038229376251,2125,0,SUMNER ST,42.31966329999999,-71.06070679999999
"0 BLOCK  SUMNER ST, 02128",44,15.912139503688804,2128,0,SUMNER ST,42.3708046,-71.0438046
"0 BLOCK  SUMNER TER, 02125",2,100.0,2125,0,SUMNER TER,42.3191333,-71.06133179999999
"0 BLOCK  SUMNER, 02125",2,100.0,2125,0,SUMNER,42.31966329999999,-71.06070679999999
"0 BLOCK  SUNCREST RD, 02126",3,84.40643863179075,2126,0,SUNCREST RD,42.2654137,-71.10186039999999
"0 BLOCK  SUNDERLAND ST, 02121",9,53.923541247484906,2121,0,SUNDERLAND ST,42.31072950000001,-71.08263099999999
"0 BLOCK  SUNNYSIDE ST, 02130",9,53.923541247484906,2130,0,SUNNYSIDE ST,42.3228947,-71.1060735
"0 BLOCK  SUNNYSIDE ST, 02136",41,17.253521126760564,2136,0,SUNNYSIDE ST,42.2525808,-71.1313167
"0 BLOCK  SUNSET HILL RD, 02132",7,60.39570757880617,2132,0,SUNSET HILL RD,42.2895349,-71.14305329999999
"0 BLOCK  SUNSET ST, 02120",7,60.39570757880617,2120,0,SUNSET ST,42.3317641,-71.10821709999999
"0 BLOCK  SUPPLE RD, 02121",32,22.31723675385648,2121,0,SUPPLE RD,42.3050641,-71.081206
"0 BLOCK  SUPPLE ROAD, 02121",2,100.0,2121,0,SUPPLE ROAD,42.3050641,-71.081206
"0 BLOCK  SURREY ST, 02135",6,64.738430583501,2135,0,SURREY ST,42.3499012,-71.15307059999999
